,review_for,review_id,username,user_url,published,date_retrieved,num_stars,num_reviews,review_text,lang
1536,Papineau,ChZDSUhNMG9nS0VJQ0FnSURRNzRlZklBEAE,Michel Thibodeau,https://www.google.com/maps/contrib/111008265481885852482/reviews?hl=en-CA,3 years ago,2021-06-30 00:49:24.460785,4.0,2,"(Translated by Google) Metro is fine but bus is long

(Original)
Métro ça va mais autobus c'est long",fr
1537,Papineau,ChZDSUhNMG9nS0VJQ0FnSURBNGR5RVBREAE,Magalie Paquette,https://www.google.com/maps/contrib/114572731310266003829/reviews?hl=en-CA,3 years ago,2021-06-30 00:49:24.467069,4.0,33,"(Translated by Google) Quasi-central station. Departures to the west, east and north of the island. Departures to the round and Longueuil.

(Original)
Station quasi-centrale. Départs vers l'ouest, l'est et le nord de l'île. Départs vers la ronde et Longueuil.",fr
1538,Papineau,ChZDSUhNMG9nS0VJQ0FnSUNVeWNXYmF3EAE,Simon Lepage,https://www.google.com/maps/contrib/107455157815328798585/reviews?hl=en-CA,a year ago,2021-06-30 00:49:24.468590,4.0,454,"(Translated by Google) Pretty.

(Original)
Joli.",fr
1539,Papineau,ChdDSUhNMG9nS0VJQ0FnSURRbV9lOW9BRRAB,Alain Canty,https://www.google.com/maps/contrib/118401168637336088687/reviews?hl=en-CA,3 years ago,2021-06-30 00:49:24.470838,5.0,52,"(Translated by Google) The green Line

(Original)
La ligne verte",fr
1540,Papineau,ChdDSUhNMG9nS0VJQ0FnSUNRM3BqRGp3RRAB,Denis Gaudreault,https://www.google.com/maps/contrib/113911624582313805114/reviews?hl=en-CA,3 years ago,2021-06-30 00:49:24.472788,2.0,69,"(Translated by Google) Route 10 is 20 min late

(Original)
La 10 est en retard de 20 min",fr
1541,Papineau,ChdDSUhNMG9nS0VJQ0FnSUNBM1BiVDJ3RRAB,Matte Dominic,https://www.google.com/maps/contrib/111098961209455274716/reviews?hl=en-CA,5 years ago,2021-06-30 00:49:24.475555,5.0,480,"(Translated by Google) Very deep metro station

(Original)
Station de métro très profonde",fr
1542,Papineau,ChdDSUhNMG9nS0VJQ0FnSURBNXNMb25BRRAB,Simon Moreau,https://www.google.com/maps/contrib/106856569508895476447/reviews?hl=en-CA,4 years ago,2021-06-30 00:49:24.477617,5.0,276,"(Translated by Google) Full bus option

(Original)
Pleins option autobus",fr
1543,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSURLcFptUHN3RRAB,Jeanne Bourdeau,https://www.google.com/maps/contrib/113973429376552654301/reviews?hl=en-US,a month ago,2021-06-30 11:57:00.332975,4.0,8,"(Translated by Google) The station is generally correct. Very large compared to others. Even a bit far away if you want to go to the yellow line or come from the yellow line. Easy to lose, I got lost the first time I came. Above all, don't go out full of drugs

(Original)
La station est correcte en générale. Très grande comparée aux autres. Même un peu très loins si on veut aller à la ligne jaune ou qu’on arrive de la ligne jaune. Facile de ce perdre je me suis perdu les première fois que je suis venu. Surtout ne sortez pas pleins de drogué",fr
1544,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSUNpMHNYODd3RRAB,Doum Bergeron,https://www.google.com/maps/contrib/117654724133547632580/reviews?hl=en-US,8 months ago,2021-06-30 11:57:00.333775,5.0,1,"(Translated by Google) It is a beautiful resort, without a doubt! Lots of people at all times, especially when any show comes to an end in town. Transit point for almost all metro lines. The cleanliness is lower than several other stations, a lot of beggars.

(Original)
C'est une belle station, sans aucun doute! Beaucoup de monde en tout temps, surtout lorsqu’un quelconque spectacle prend fin en ville. Point de transit de pratiquement tout les lignes du métro. La propreté est moindres que plusieurs autres stations, beaucoup de mendiants.",fr
1545,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSUR5djVMS1ZBEAE,Jean Rho,https://www.google.com/maps/contrib/111066969170578403825/reviews?hl=en-US,3 months ago,2021-06-30 11:57:00.334622,3.0,61,"(Translated by Google) Relatively clean.
On the other hand, homeless people who inject drugs in the corridors in full view and with the knowledge of all.
Disturbing. However, there are organizations like ""Cactus"" and injection sites right next to the Berri metro. Lack of street workers in metro stations.

(Original)
Relativement propre.
Par contre itinérants qui s'injectent de la drogue dans  les couloirs à la vue et au su de tous.
Troublant. Il y a pourtant des organismes comme ""Cactus"" et des sites d'injection juste à côté du métro Berri. Manque de travailleurs de rues dans les stations de métro.",fr
1546,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSUNzaHNEcndnRRAB,Detlef Rettig,https://www.google.com/maps/contrib/103855832418531453620/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.335418,5.0,1,"(Translated by Google) Berri-UQAM is a major hub. Here, cross the green line 1 and the orange line 2. It's all remarkably clean. In the station several art works are exhibited such. B. A large mural. In the entrance pavilion at the Rue Sainte-Catherine, the bronze statue Mère Émilie Gamelin and it shows when distributing food.
The metro is a good means of transportation, the system is simple and easy to understand. The price is right, there are different tariffs. It stretches over 64 km by 4 main lines and 65 stations.

(Original)
Berri-UQAM  ist ein wichtiger Knotenpunkt. Hier kreuzen sich die grüne Linie 1 und die orange Linie 2. Es ist alles bemerkenswert sauber. In der Station werden mehrere Kunstwerke ausgestellt, z. B. Eine große Wandmalerei. Im Eingangspavillon an der Rue Sainte-Catherine  die Bronzestatue Mère Émilie Gamelin und zeigt sie beim Verteilen von Lebensmitteln.
Die Metro ist ein gutes Mittel der Fortbewegung, das System ist einfach und leicht zu verstehen. Der Preis ist in Ordnung, es gibt unterschiedliche Tarife. Es erstreckt sich über 64 km mit 4 Hauptlinien und 65 Stationen.",de
1547,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSUNLZ0lqdWR3EAE,Pamela Mitton,https://www.google.com/maps/contrib/113343504865314136308/reviews?hl=en-US,3 months ago,2021-06-30 11:57:00.336247,1.0,77,"(Translated by Google) Lots of homeless people. My husband must have had a fight with one of them because he attacked us to try to steal from us. When we told the police, they told us it was okay, we just had to defend ourselves, but there was nothing he could do.

(Original)
Beaucoup d’itinérants. Mon mari a dut se battre avec l’un d’eux, car il nous a attaquer pour essayer de nous voler. Quand nous l’avons dit à la police, ils nous ont dit que c’était normal, qu’il fallait simplement se défendre, mais qu’il ne pouvait rien faire.",fr
1548,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSUNLaThiQ1dnEAE,Steve Baillargeon,https://www.google.com/maps/contrib/118387448161583513310/reviews?hl=en-US,2 months ago,2021-06-30 11:57:00.337039,5.0,191,"(Translated by Google) There are several interesting attractions outside the station (Archambault, Quartier Latin cinema, rue Ste-Denis, etc.) and it is one of Montreal's main transfer points for travel.

(Original)
Il y a  plusieurs attractions intéressantes en dehors de la station (Archambault, cinéma Quartier latin, rue Ste-Denis, etc.) et c'est l'un des points de transfert principaux de Montréal pour voyager.",fr
1549,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSURLek82LTRRRRAB,Michel,https://www.google.com/maps/contrib/116840029387274719809/reviews?hl=en-US,a month ago,2021-06-30 11:57:00.337829,5.0,53,"(Translated by Google) So practical

(Original)
Tellement pratique",fr
1550,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSURTMTlQOGx3RRAB,JosHuA,https://www.google.com/maps/contrib/102815591821318081043/reviews?hl=en-US,5 months ago,2021-06-30 11:57:00.338621,5.0,34,"(Translated by Google) An x in the time holds ... mtl I love you

(Original)
Un x dans le.temps tient...mtl je t'aime",fr
1551,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSUNLMk9LRWVBEAE,NOU HA,https://www.google.com/maps/contrib/116914892924219867688/reviews?hl=en-US,3 months ago,2021-06-30 11:57:00.339411,3.0,5,"(Translated by Google) It stinks sometimes and there are always constructions

(Original)
Ça pue parfois et il ya toujours des constructions",fr
1552,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSUR5MVB1OVVBEAE,didier ali mbabazi,https://www.google.com/maps/contrib/109552420031337750062/reviews?hl=en-US,4 months ago,2021-06-30 11:57:00.340197,3.0,2,"(Translated by Google) Really good

(Original)
Vraiment bien",fr
1553,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSURpb2FUS013EAE,floatingsister,https://www.google.com/maps/contrib/113167064884996317324/reviews?hl=en-US,6 months ago,2021-06-30 11:57:00.340992,4.0,112,"(Translated by Google) Well maintained place despite the amount of itinerant

(Original)
Lieu bien entretenue malgré la quantité d'itinerant",fr
1554,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSURpLUtqSmFREAE,Oceane Perreault,https://www.google.com/maps/contrib/110063552971115168788/reviews?hl=en-US,7 months ago,2021-06-30 11:57:00.341777,5.0,70,"(Translated by Google) A metro station like the others, but the police are more active there. Thus, it is doubly more secure for sales or exchanges from Kijiji or Marketplace

(Original)
Une station de métro comme les autres, mais les policiers y sont plus actifs. Ainsi, elle est doublement plus sécurisée pour des ventes ou échanges à partir de Kijiji ou Marketplace",fr
1555,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSUNTb01uT0RREAE,François Crépeau (Crepmaster),https://www.google.com/maps/contrib/112647593869496494515/reviews?hl=en-US,6 months ago,2021-06-30 11:57:00.342564,4.0,91,"(Translated by Google) The Place Dupuis exit is perfect for Amigo carpooling.

(Original)
La sortie Place Dupuis est parfaite pour le covoiturage Amigo.",fr
1556,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSURNaTduN2xRRRAB,Linda Ali-Ahmad,https://www.google.com/maps/contrib/105015923064941668849/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.343347,3.0,44,"(Translated by Google) At least there are the elevators ... But most of the docks have no benches to sit on ... or at least are all taken and at peak times there are too many people. I have limited mobility and few people give me their place. Large corridors to walk ... Not obvious when you have reduced mobility.

(Original)
Au moins il y a les ascenseurs... Mais la plupart des quais ont pas de bancs pour s'asseoir... ou du moins sont tous pris et aux heures de pointe il y a trop de monde. Je suis a mobilité réduite et peu de monde me donne leur place. Grands couloirs a marcher ... Pas évident quand on est a mobilité réduite.",fr
1557,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSURDbXBUM3NRRRAB,France Bonsecours,https://www.google.com/maps/contrib/107715743631248499418/reviews?hl=en-US,9 months ago,2021-06-30 11:57:00.344133,3.0,112,"(Translated by Google) It's not always easy to find yourself in there !!! I was looking for the casino and me and my boyfriend Nancy picked up in Laval .... quite disappointed .... France Bonsecours

(Original)
C’est pas tivi dent de se retrouver là dedans !!! Je cherchais le casino et moi et ma chum Nancy on s’est ramassé à Laval.... assez déçue.... France Bonsecours",fr
1558,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSURjLVBmQVhnEAE,Nicolas Péron,https://www.google.com/maps/contrib/108831000092223033180/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.344961,4.0,102,"(Translated by Google) Lots of people at rush hour but it is easy to find my way around I did not have any difficulty in the station.

(Original)
Beaucoup de monde au heure de pointe mais il est facile de s'y repérer je n'ai en tout cas pas eu de difficulté dans la station.",fr
1559,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSUN5cC1pel93RRAB,Misophonia,https://www.google.com/maps/contrib/117899026477113811903/reviews?hl=en-US,4 months ago,2021-06-30 11:57:00.345751,2.0,46,"(Translated by Google) Dirty very dirty

(Original)
Sale très sale",fr
1560,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSURVdGJ2aXdnRRAB,Francois Bruno,https://www.google.com/maps/contrib/111236278505290335889/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.346537,4.0,79,"(Translated by Google) Many people on the platform, watch out. People are looking at you and staring at you. Wait for the subway to arrive to advance. Life goes quickly sometimes. The stars are watching you.

(Original)
Beaucoup de monde sur le quai, attention. Les gens te regarde et te dévisage. Attendez le métro arriver pour avancer. La vie passe vite parfois. Les étoiles vous surveille.",fr
1561,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSURrNklLWVF3EAE,lydie la luchadora !Pintro,https://www.google.com/maps/contrib/102320190721921667791/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.347326,5.0,128,"(Translated by Google) The place that takes us to the path of.our success.the path that takes us everywhere to take care of our family.The path that always leads us everywhere. we must.always keep it clean as at home because it arrives at Berri metro station uqam it is the same.that open the door de.zz se.protons the place it must be your priority

(Original)
L endroit qui nous emmener au chemin de.notre réussite.le chemin qui nous enmenes partout pour s occuper de notre famille.le chemin qui nous conduit toujours partout.  on doit.gardez toujours propre comme chez vous car arrive  au métro Berri uqam c est de même.que ouvrir la porte de.chez soi.protegeons l endroit ça doit être votre priorite",fr
1562,Berri-UQAM,ChdDSUhNMG9nS0VJQ0FnSUMweW9UdTl3RRAB,Alex N,https://www.google.com/maps/contrib/108636760016785288225/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.348116,5.0,11,"(Translated by Google) Beautiful bohemian architecture of the years 1573. Simply a hidden gem of the pre-colonial era. Interesting fact ; was built over an Aztec cemetery in 1264 BC.

(Original)
Belle architecture bohème des années 1573. Tout simplement un joyau caché de l'époque pré coloniale. Fait intéressant ; a été bâti par dessus un cimetière aztèque en 1264 av jc.",fr
1563,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSUNjclozOEd3EAE,Renaude De La Madeleine,https://www.google.com/maps/contrib/102018172024721863918/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.348938,3.0,34,"(Translated by Google) Too many people in a small place (especially under construction now) people don't know how to live in community

(Original)
Trop de personne dans un petit endroit (surtout en construction présentement ) les gens ne savent pas vivre en communauté",fr
1564,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSURVNzdHOUVBEAE,Yoann Lussier,https://www.google.com/maps/contrib/108366424979984064344/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.349724,4.0,3,"(Translated by Google) Cape Town of Montreal, this is the most centralized station in the public transit system. It gives access to the entire underground network in addition to having quick access to the airport. Dozens of outings to the street can cover a fairly large quadrilateral.

(Original)
Cap ville de Montréal, voici la station la plus centralisée du système de transport collectif. Elle donne accès à tout le réseau souterrain en plus d'avoir un accès rapide vers l'aéroport. Les dizaines de sorties vers la rue permettent de couvrir un assez grand quadrilatère.",fr
1565,Berri-UQAM,ChZDSUhNMG9nS0VJQ0FnSUNzam9XM2VREAE,Ronaldine Cadet,https://www.google.com/maps/contrib/102721553354235953398/reviews?hl=en-US,a year ago,2021-06-30 11:57:00.350513,2.0,92,"(Translated by Google) When you have to go renew your Opus card, go to the university of the same name or go to other nearby stations like Mont-Royal or Sherbrooke you have to go by this metro which in my opinion is the busiest that is
Sincerely I prefer Lionel-Groulx

(Original)
Quand tu dois aller renouveler ta carte Opus,aller à l’université du même nom ou aller dans d’autres stations proches comme Mont-Royal ou Sherbrooke tu dois passer par ce métro qui selon moi est le plus achalandé qui soit
Sincèrement je préfère Lionel-Groulx",fr
